stop_id,stop_name,stop_lat,stop_lon,stop_desc,zone_id,stop_url,stop_code,location_type,parent_station
1564,Port Garonne,44.797676,-0.530235,,33039,,FLU02R,0,FLUVI
1565,Le Sulky,44.873675,-0.630561,,33162,,CAN36R,0,CANTE
1567,Centre Emetteur,44.818051,-0.50328,,33065,,EME07R,0,EMETT
1568,Colonel Jacqui,44.811413,-0.633627,,33318,,JAC35A,0,JACQUI
1569,Nancel Pénard,44.809787,-0.632901,,33318,,NPE35R,0,NPENA
1570,Cailleau,44.903261,-0.518405,,33032,,CAI90R,0,CAILAU
1571,Malbrède,44.982937,-0.481593,,33487,,MAL92A,0,MALBRE
1574,Gutenberg,44.787609,-0.645756,,33318,,GUT80A,0,GUTEN
1580,Le Burck,44.814333,-0.635006,,33281,,BUR35R,0,BURCK
1581,Barrès,44.887277,-0.547436,,33063,,BAR38A,0,BARRE
1582,Allende,44.86712,-0.521589,,33249,,ALL38A,0,ALLEN
1583,Maréchal Joffre,44.821782,-0.62908,,33281,,JOF35A,0,MJOFF
1585,Lamartine,44.903676,-0.51242,,33032,,LAM90R,0,LAMA90
1586,Somme,44.906092,-0.517226,,33032,,SOM90R,0,SOMMB
1588,Hameau de Canteret,44.903149,-0.639888,,33056,,HCA56R,0,HCANTE
1589,Place Florale,44.868839,-0.635939,,33162,,PFL36A,0,PFLOR
1590,Pericot,44.902217,-0.744861,,33449,,PER53A,0,PERICO
1591,Village 4,44.791715,-0.622784,,33318,,VI443R,0,VILLA4
1592,Terrefort,44.923947,-0.634781,,33056,,TER58A,0,TERRFO
1594,Cité Cairon,44.818833,-0.578973,,33063,,CAIR9A,0,CAIRON
1595,Barrière d'Ornano,44.832074,-0.598398,,33063,,BAOR9A,0,BAROR
1601,Floirac Dravemont (av. Allende),44.845975,-0.510558,,33167,,FDR06R,0,DRAVAL
1606,Bourse du Travail,44.832254,-0.578917,,33063,,BOU16A,0,BTRAVA
1610,Barrière Judaïque,44.84014,-0.600359,,33063,,BJU13A,0,BJUDA
1611,Village 2,44.803074,-0.612453,,33318,,V234R,0,VILLA2
1613,Nungesser et Coli,44.841523,-0.655908,,33281,,NCO73A,0,NCOLI
1614,Lycée Victor Louis,44.802911,-0.593365,,33522,,LVL08A,0,LVLOUI
1615,Rochefort,44.775945,-0.611405,,33192,,ROC42A,0,ROCHE
1616,Beausoleil,44.757652,-0.625105,,33192,,TBEAUS,0,BEAUSO
1617,Le Télégraphe,44.784087,-0.606562,,33192,,VIL42A,0,VILLEM
1618,Eglise de Gradignan,44.773784,-0.613809,,33192,,EGR42A,0,EGGRA
1619,Stade Ornon,44.773316,-0.639413,,33192,,ORNO43,0,ORNON
1621,Cimetière de Gradignan,44.778995,-0.609614,,33192,,CGR43A,0,CIMGRA
1623,Pierre Curie,44.853239,-0.498584,,33013,,PCU32R,0,PCURI
1628,Allée de Curé,44.911238,-0.6843,,33519,,CUR37R,0,ACURE
1629,Résidences du Domaine,44.849622,-0.623316,,33063,,RDO16R,0,RDOMA
1630,Pont de Bouliac,44.820883,-0.512624,,33065,,PBO07R,0,PBOULI
1631,Le B.E.C,44.792976,-0.618094,,33318,,BEC43R,0,LEBEC
1632,Henri Barbusse,44.856215,-0.642179,,33281,,HBA51R,0,HBARB
1633,Lycée Kastler,44.801012,-0.596876,,33522,,LYC21A,0,KASTL
1634,Lycée Victor Louis,44.802941,-0.593253,,33522,,LVL08R,0,LVLOUI
1637,Forum (côté Esplanade),44.811358,-0.591056,,33522,,FOR19R,0,FORUM
1640,Truffaut,44.856142,-0.647673,,33281,,TRU51R,0,TRUFF
1641,Acacias,44.885202,-0.528872,,33249,,ACA03A,0,ACACI
1643,Village 5,44.793155,-0.613739,,33192,,VI543R,0,VILLA5
1647,Hôpital Robert Picqué,44.799874,-0.56993,,33039,,RPI20R,0,RPIQU
1648,Lycée des Graves,44.761463,-0.622112,,33192,,LGR42R,0,LGRAV
1649,Rue d'Aviau,44.850201,-0.577172,,33063,,AVI57R,0,AVIAU
1650,Paulin,44.850013,-0.585776,,33063,,PAU57A,0,PAULI
1652,Parc Bordelais,44.852261,-0.59902,,33063,,PBO54R,0,PBORD
1653,Labottière,44.852577,-0.590095,,33063,,LAB54R,0,LABOT
1654,Pérès,44.859799,-0.608349,,33069,,PER54A,0,PERES
1656,Lycée Kastler,44.801439,-0.597347,,33522,,LYC21R,0,KASTL
1657,Gruet,44.84638,-0.579665,,33063,,GRU57A,0,GRUET
1660,Jeanne d'Arc,44.803066,-0.545461,,33039,,ARC02A,0,JDARC
1661,Solarium,44.781935,-0.628051,,33192,,SOL42R,0,SOLAR
1663,Mérignac Centre,44.841457,-0.64696,,33281,,MCE36R,0,MERIG
1665,Ecole d'Architecture,44.793276,-0.605038,,33522,,EAR42R,0,ARCHI
1666,Collège G.Rayet,44.841819,-0.515441,,33167,,RAY32A,0,RAYET
1667,Maison Neuve,44.77327,-0.63421,,33192,,MNE42R,0,MNEUV
1668,Stade de Moulerens,44.780297,-0.630729,,33192,,MOU42R,0,MOULER
1669,Cotor Laburthe,44.781899,-0.624189,,33192,,RPE42A,0,RPESS
1670,Hameau de la Reine,44.781556,-0.618953,,33192,,REI42R,0,REINE
1671,Avenue de l'Université,44.801292,-0.594654,,33522,,AVU21R,0,AUNIV
1672,Résidence Meignan,44.903232,-0.509349,,33032,,MEI90R,0,MEIGNA
1673,Eglise de Gradignan,44.772615,-0.614291,,33192,,EGR42R,0,EGGRA
1675,Noliquet,45.003613,-0.512517,,33004,,NOL92R,0,NOLIQU
1676,La Roseraie,44.897172,-0.521422,,33032,,ROS90R,0,ROSERA
1677,19 Mars 1962,45.012229,-0.535839,,33004,,19M91R,0,19MA91
1682,Lacone,45.000701,-0.500241,,33004,,LAC92R,0,LACONE
1684,Beauregard,45.009206,-0.523476,,33004,,BRG92R,0,BRGARD
1686,Emile Combes,44.868285,-0.597082,,33069,,ECO57R,0,ECO57
1687,Clarines,44.820051,-0.665831,,33281,,CLA75R,0,CLARI
1691,Chemin Bon Air,44.824262,-0.6502,,33281,,BON75R,0,BONAI
1692,Tourny,44.845482,-0.577872,,33063,,TOU51A,0,TOURN
1693,Landegrand,44.952519,-0.609611,,33312,,LAN58A,0,LANDEG
1694,Terrefort,44.924295,-0.634867,,33056,,TER58R,0,TERRFO
1695,Acacias,44.835698,-0.685917,,33281,,ACA73A,0,ACAC73
1696,Lindbergh,44.83507,-0.690182,,33281,,LIN73A,0,LINDB
1697,Martyrs de la Libération,44.83573,-0.682258,,33281,,MLI73A,0,MLIBE
1698,Bois Vert,44.927748,-0.50331,,33003,,BOI94A,0,BOISVE
1699,Jean Macé,44.841905,-0.659885,,33281,,JMA73A,0,JMACE
1700,Bourranville,44.839311,-0.630226,,33281,,BOU50R,0,BOURAN
1701,Beaujet,44.946798,-0.511379,,33003,,BEA93R,0,BEAUJE
1702,Château Rouquey,44.828105,-0.67193,,33281,,ROU49A,0,CHROUQ
1703,Allée Vieille,44.878653,-0.736379,,33449,,AVI53R,0,AVIEIL
1705,Enghien,44.845766,-0.576054,,33063,,ENG10R,0,ENGHI
1706,La Chênaie,44.919672,-0.515287,,33032,,BCH90A,0,BCHENA
1708,Caychac Bourg,44.929533,-0.635118,,33056,,CAY58R,0,CAYBO
1710,Pomme d'Or,44.91354,-0.517972,,33032,,BPD90R,0,BPDOR
1711,Chemin Bon Air,44.824322,-0.650292,,33281,,BON75A,0,BONAI
1713,Maréchal Foch,44.801629,-0.654059,,33318,,MFO46A,0,FOCH46
1715,Hôpital Pellegrin (entrée Est),44.829447,-0.602991,,33063,,CHR41R,0,CHRPE1
1716,Nuyens,44.846049,-0.564746,,33063,,NUY91A,0,NUYENS
1717,Place Meignan,44.902277,-0.506221,,33032,,MEI95R,0,PMEIGN
1719,Les Plateaux,44.840146,-0.507661,,33167,,PLA06R,0,PLATEA
1720,Emile Combes,44.868787,-0.597165,,33069,,ECO57A,0,ECO57
1721,République,44.826856,-0.533374,,33167,,MCRIT,0,MCRIT
1722,Professeur Vincent,44.8858,-0.521101,,33249,,VIN03A,0,VINCE
1723,La Morlette,44.855357,-0.518785,,33119,,MORL5,0,MORLE
1724,Lavoir,44.91445,-0.514846,,33032,,LAV74R,0,LAVOIR
1726,André Ricard,44.85955,-0.539703,,33063,,ARI03A,0,ARICAR
1731,Lot. de la Vieille Eglise,44.944464,-0.594218,,33312,,VIE58A,0,VIEEGL
1732,La Galliasse,44.991913,-0.486203,,33487,,GAL92R,0,GALIAS
1735,Jeanne d'Arc,44.802908,-0.54559,,33039,,ARC02R,0,JDARC
1736,Rue de Macau,44.954242,-0.606777,,33312,,RMA58R,0,RMACAU
1737,Blanc,44.880623,-0.639948,,33162,,BLA52R,0,BLANC
1738,Lagrange,44.861761,-0.601492,,33069,,LAG56A,0,LAGRAN
1740,Z.I de Campilleau,44.894218,-0.615838,,33075,,ZIC58A,0,ZICAMP
1741,St Louis de Montferrand (Victor Hugo),44.956258,-0.533919,,33434,,VHU91R,0,VHUMFD
1742,La Lande,44.866418,-0.498176,,33013,,LAL63R,0,LALAND
1743,Eglise Romane,44.857802,-0.495903,,33013,,EGR63R,0,EGROMA
1745,Chemin Long,44.829125,-0.663713,,33281,,CLO49A,0,CLONG
1747,Mérignac Soleil (Porte 4),44.830213,-0.659136,,33281,,MSO01A,0,MERSOL
1749,Barrière d'Ornano,44.830711,-0.597652,,33063,,BAOR9R,0,BAROR
1751,Le Petit Marais,44.964189,-0.482231,,33487,,PMA92R,0,PMARAI
1754,Libération,44.87041,-0.613797,,33069,,RME76A,0,RMEDOK
1755,Andrian,44.912395,-0.625305,,33056,,AND58R,0,ANDRIA
1756,Barrière St Médard,44.848633,-0.597229,,33063,,BSM09A,0,BSMED
1757,Barrière de Pessac (Bd George V),44.825936,-0.590089,,33063,,BPE09A,0,BPESS2
1758,Barrière St Augustin,44.833725,-0.59863,,33063,,PECH9A,0,PECHEU
1760,Stade Stéhélin,44.857017,-0.620132,,33063,,STE52R,0,STEHEL
1761,Violettes,44.860497,-0.63721,,33063,,VIO52R,0,VIOLET
1763,Lycée Agricole,44.919532,-0.634989,,33056,,LAG58R,0,LYCAGR
1764,Hippodrome,44.876248,-0.621601,,33069,,HIP56R,0,HIPPOD
1767,Village 2,44.803029,-0.612753,,33318,,V234A,0,VILLA2
1768,Ausone,44.801284,-0.617047,,33318,,AUS34A,0,AUSO34
1769,Tour de Gassies,44.881199,-0.628677,,33075,,TGA56A,0,TGASSI
1770,Charles Perrens,44.823808,-0.599843,,33063,,CHP08R,0,CPERRE
1771,Boulevard George V,44.827591,-0.591841,,33063,,GEO47R,0,GEORGV
1772,Pablo Neruda,44.947788,-0.596221,,33312,,PAN58A,0,PANERU
1773,Rue de Bordeaux,44.942907,-0.60724,,33312,,RBO58A,0,RBORDE
1774,Mickaëlis,44.9366,-0.480884,,33003,,MIC93R,0,MICKAE
1775,Chemin du Roy,44.899253,-0.727682,,33449,,CHR53R,0,CHROY
1776,Mickaëlis,44.936727,-0.480842,,33003,,MIC93A,0,MICKAE
1777,Mairie du Haillan,44.872114,-0.677155,,33200,,MHA52A,0,MHAILL
1778,Sauternes,44.856263,-0.488699,,33013,,SAU63A,0,SAUTER
1779,Village de Magudas,44.864065,-0.728742,,33449,,VMA53A,0,VMAGUD
1780,Julien,44.86542,-0.714142,,33449,,JUL53R,0,JULIEN
1781,Ecole Arnaud Lafon,44.828383,-0.667591,,33281,,ALA49A,0,ALAFON
1784,Ducourneau,44.868732,-0.591915,,33069,,DUC27R,0,DUCOUR
1785,Carbon Blanc Centre,44.894434,-0.500278,,33096,,CBL93A,0,CBLANC
1786,Renaudel,44.86881,-0.615873,,33069,,REN76R,0,RENAUD
1788,Mairie de Blanquefort,44.909009,-0.63073,,33056,,REP58A,0,MBLANQ
1789,Mairie du Bouscat,44.865173,-0.600507,,33069,,MBO56A,0,MBOUSC
1790,Avenue de Bordeaux,44.887199,-0.507066,,33249,,ABO94A,0,ABORDE
1792,Roger Allo,44.844209,-0.589383,,33063,,RAL51R,0,RALLO
1795,Ecole Arnaud Lafon,44.828448,-0.666987,,33281,,ALA49R,0,ALAFON
1796,Provinces,44.849885,-0.495195,,33013,,PRO63A,0,PROVIN
1799,Vialle,44.817605,-0.506266,,33065,,VIA07R,0,VIALL
1800,Dupas,44.828646,-0.540566,,33063,,DUP06R,0,DUPAS
1801,Stade Chaban Delmas,44.829622,-0.595935,,33063,,CDEL9R,0,CDELM
1802,St Louis de Montferrand (Victor Hugo),44.956332,-0.53386,,33434,,VHU91A,0,VHUMFD
1803,Palais Gallien,44.848083,-0.583308,,33063,,PGA10R,0,PGALI
1804,Xaintrailles,44.827637,-0.592946,,33063,,XAIN9R,0,XAINTR
1805,Quai Dupeyron,44.871848,-0.537551,,33249,,DUP03R,0,DUPEY
1807,Mattéoti,44.831139,-0.545181,,33063,,MAT06R,0,MATTE
1808,Grand-Lebrun,44.850832,-0.607215,,33063,,LBR02A,0,LBRUN
1809,Lormont Bas (A. Briand),44.877037,-0.534506,,33249,,BRI03A,0,BRIAN
1811,Sembat,44.833338,-0.549411,,33063,,SEM06R,0,SEMBA
1813,Bert,44.863496,-0.603289,,33069,,BER56R,0,BERT56
1815,Les 3 Tours,44.78661,-0.604927,,33192,,3TO42R,0,3TOUR
1817,Bert,44.863981,-0.603637,,33069,,BER56A,0,BERT56
1818,Collège Claude Massé,44.928711,-0.482716,,33003,,CMA07A,0,CMASSE
1820,René Coty,44.926685,-0.492105,,33003,,RCO93A,0,RCOT93
1821,Mairie d'Ambarès,44.926981,-0.490157,,33003,,MAM93R,0,MAMBAR
1822,Ausone,44.801017,-0.616941,,33318,,AUS34R,0,AUSO34
1823,Sabarèges,44.928867,-0.506958,,33003,,SAG94A,0,SABARG
1825,Charles Perrault,44.865039,-0.4979,,33013,,CHP63R,0,CHPERR
1826,La Lande,44.866652,-0.49847,,33013,,LAL63A,0,LALAND
1827,Eglise Romane,44.857851,-0.496084,,33013,,EGR63A,0,EGROMA
1828,Quai de Vial (Everite),44.92028,-0.544387,,33032,,QVI91A,0,QVIAL
1829,Croix Blanche,44.84359,-0.589292,,33063,,CBL10A,0,CBLAN
1830,Fauvettes,44.860593,-0.49799,,33013,,FAU63R,0,FAUVE2
1831,Collège Claude Massé,44.928341,-0.482998,,33003,,CMA07R,0,CMASSE
1833,Rue de Bordeaux,44.942785,-0.607385,,33312,,RBO58R,0,RBORDE
1834,Place de l'Eglise,44.948859,-0.605732,,33312,,EGL58R,0,EGLI58
1837,Jean Prat,44.932305,-0.503125,,33003,,PRA92R,0,JPRAT
1838,La Baranquine,44.898677,-0.531926,,33032,,BAR91R,0,BARANQ
1840,Du Roy,44.953334,-0.512144,,33003,,LES93A,0,LEST93
1841,Tournesol,44.819512,-0.697505,,33281,,TES49A,0,TESOL
1844,Versant,44.832205,-0.514523,,33167,,VER06R,0,VERSA
1845,Rue de la Vieille Eglise,44.945871,-0.595577,,33312,,RVE58R,0,RVEGLI
1846,Mairie d'Artigues,44.859998,-0.492011,,33013,,MAR64R,0,MARTIG
1848,Baraille,44.95589,-0.513142,,33003,,BAR93R,0,BARAIL
1849,Ausone,44.896318,-0.509424,,33096,,AUS95A,0,AUSO95
1850,Maréchal Juin,44.774352,-0.597751,,33192,,JUI80R,0,MJUI80
1851,Paulin de Nole,44.954479,-0.496998,,33003,,PNO93R,0,PNOLE
1853,Ambarès Eglise,44.924554,-0.484221,,33003,,AMB94A,0,AMBAR
1859,Mairie de Bassens,44.899428,-0.515654,,33032,,8MA90A,0,8MA90
1860,Clairière de Lormont,44.881117,-0.495315,,33249,,CLL66R,0,CLLORM
1862,Le Fronton,44.946836,-0.489274,,33003,,FRO92R,0,FRONTO
1866,Moussard,44.856997,-0.657043,,33281,,MOU82A,0,CPINS
1867,Merle,44.959081,-0.507402,,33003,,MRL93R,0,MERL93
1868,La Vache,44.873375,-0.590767,,33075,,JJA27R,0,LAVACH
1870,Templiers,44.928217,-0.47718,,33003,,TEM94A,0,TEMPLI
1872,Monnet,44.772727,-0.582832,,33550,,MOE21A,0,MONNE
1874,Monnet,44.772642,-0.582674,,33550,,MOE21R,0,MONNE
1875,Martyrs de la Résistance,44.880771,-0.611422,,33075,,MRY57A,0,MAR57
1878,Louis Blanc,44.864179,-0.594741,,33069,,LBL57R,0,LBLAN
1881,La Belle Etoile,44.823219,-0.500031,,33065,,ETO07R,0,BETOI
1882,Le Petit Marais,44.964073,-0.482198,,33487,,PMA92A,0,PMARAI
1884,La Prairie,44.867262,-0.498013,,33013,,LAP67A,0,LAPRAI
1885,Castelneau,44.926109,-0.545859,,33434,,CAS91R,0,CASTE2
1888,Docteur Couaillac,45.010619,-0.534607,,33004,,COU91R,0,COUAIL
1891,Jourdane,44.947554,-0.537545,,33434,,JOU91R,0,JOURDA
1896,Les Prés de Jourdanne,44.944674,-0.534292,,33434,,JOU92R,0,PJOURD
1898,Beauvais,44.949958,-0.487705,,33003,,CHE92R,0,BEAUVA
1906,Les Prés de Jourdanne,44.944312,-0.533204,,33434,,JOU92A,0,PJOURD
1907,Mairie de Bassens,44.900335,-0.516053,,33032,,8MA90R,0,8MA90
1908,Péguy,44.913952,-0.512062,,33032,,PEG74A,0,PEGU74
1910,Labourets,44.918469,-0.517444,,33032,,LAB90R,0,LABOUR
1913,Le Bousquet,44.960213,-0.533686,,33434,,BOU91R,0,BOUSQU
1914,La Gare de la Chapelle,45.006161,-0.548948,,33004,,CHA91R,0,CHAPEL
1915,La Bousquette,45.001311,-0.504064,,33004,,BOU92R,0,BOUSQE
1917,Lycée Sud Médoc,44.903338,-0.712025,,33449,,LSM71,0,LSMSM
1919,Treytins,44.87873,-0.634463,,33162,,TRE52R,0,TREYTI
1920,Beaujet,44.946808,-0.511329,,33003,,BEA93A,0,BEAUJE
1922,Bois Fleuri,44.87648,-0.518285,,33249,,BFL32R,0,BFLEU
1923,Richelieu,44.908565,-0.534997,,33032,,DOU91R,0,RICH99
1925,Libération,44.865648,-0.605861,,33069,,LIB76A,0,LIBE76
1926,Les Garouilles,44.958469,-0.500217,,33003,,GRO93A,0,GARO93
1929,St Bruno - Hôtel de Région,44.838515,-0.589893,,33063,,HRE01R,0,HREGIO
1930,Jamois,44.991585,-0.543375,,33004,,JAM91A,0,JAMOIS
1932,Résidence Meignan,44.903335,-0.509254,,33032,,MEI90A,0,MEIGNA
1933,De Lattre de Tassigny,44.904926,-0.625786,,33056,,LAT58A,0,LATASS
1934,4 Pavillons (vers Rocade),44.86527,-0.515124,,33119,,4PA32A,0,4PAVI
1936,Avenue de Grandjean,44.942752,-0.5102,,33003,,GRA93R,0,GRANDJ
1937,La Gare de la Chapelle,45.006305,-0.548678,,33004,,CHA91A,0,CHAPEL
1939,Avenue de Soulac,44.908898,-0.667848,,33519,,ASO37R,0,ASOULA
1943,St Seurin,44.843609,-0.58676,,33063,,SEU51A,0,SEURI
1944,Stade Stéhélin,44.857545,-0.621103,,33063,,STE52A,0,STEHEL
1945,Avenue de Grandjean,44.943107,-0.510666,,33003,,GRA93A,0,GRANDJ
1954,Vignau Anglade (Clos Favol),44.895368,-0.50726,,33096,,VAN95R,0,VANGLA
1956,Landegrand,44.952461,-0.609455,,33312,,LAN58R,0,LANDEG
1957,Ste Bernadette,44.823061,-0.624427,,33281,,SBE48R,0,SBERNA
1959,Mandron,44.859881,-0.588864,,33063,,MAN09A,0,MANDRO
1961,Montoya,44.947302,-0.593156,,33312,,MYA58A,0,MONTOY
1963,Rue des Ecus,44.870339,-0.597949,,33069,,ECU57A,0,ECUS
1964,Berges du Lac,44.879158,-0.568219,,33063,,JOU31A,0,JOURN
1965,Journu Auber,44.859437,-0.569106,,33063,,JOU01A,0,JURNU
1967,Louis Blanc,44.864397,-0.594691,,33069,,LBL57A,0,LBLAN
1968,Place Maran,44.875262,-0.553141,,33063,,PMA38R,0,PMARA
1969,La Fontaine,44.811516,-0.66416,,33318,,LAF80R,0,LFONT
1971,Paul Doumer,44.851982,-0.573624,,33063,,PDO01R,0,PDOUM
1973,Allard,44.877822,-0.591457,,33075,,ALL36R,0,ALLAR
1974,Grangeneuve,44.804499,-0.636686,,33318,,GRA45A,0,GRANGE
1975,Rue des Ecoles,44.880049,-0.59146,,33075,,ECO36A,0,ECO36
1976,Château Pomerol,44.891258,-0.516359,,33032,,CHA90R,0,CHAPOM
1977,Rue de la Gare,44.946276,-0.609792,,33312,,RUG58A,0,RUGARE
1978,Avenue du Truc,44.843756,-0.645564,,33281,,TRU36R,0,TRUC
1979,Rue de la Vieille Eglise,44.946318,-0.595428,,33312,,RVE58A,0,RVEGLI
1981,Domaine de Pelus,44.830692,-0.684955,,33281,,DPELU,0,PELUS
1983,Tarrey,44.950898,-0.490784,,33003,,TAR93A,0,TARREY
1984,La Blanche,44.944924,-0.511059,,33003,,LAB93R,0,LABLAN
1987,Maréchal Gallieni,44.897616,-0.508846,,33096,,GAL95A,0,GALI95
1988,Peychaud,44.951633,-0.492936,,33003,,PEY93A,0,PEYCHA
1994,Yvan Bric,44.948096,-0.600365,,33312,,YVB58R,0,YVBRIC
1995,Vergers,44.914514,-0.493414,,33096,,VER93A,0,VERGER
1996,Moulin du Gua,44.93372,-0.507401,,33003,,MGU92R,0,MGUA
1997,Colette,44.83471,-0.636414,,33281,,COL49R,0,COLETT
1998,Mairie de Blanquefort,44.907883,-0.62963,,33056,,MBL58R,0,MBLANQ
2000,Pierre Curie,44.853276,-0.498535,,33013,,PCU63A,0,PCURI
2002,Du Roy,44.95328,-0.512166,,33003,,LST93R,0,LEST93
2003,Luxembourg,44.908702,-0.644231,,33056,,LUX37A,0,LUXEM
2004,Libération,44.865526,-0.606017,,33069,,LIB76R,0,LIBE76
2006,Ambarès Centre,44.926654,-0.486229,,33003,,AMB93A,0,AMBCEN
2009,Liberté,44.939706,-0.49218,,33003,,LIB92A,0,LIBE92
2010,République,44.908843,-0.631417,,33056,,REP58R,0,REPU58
2011,La Bousquette,45.001369,-0.504233,,33004,,BOU92A,0,BOUSQE
2012,Collège de Blanquefort,44.906335,-0.627907,,33056,,COL58R,0,COLBLQ
2013,Barre,44.931873,-0.480451,,33003,,BRE93A,0,BARE
2017,Barot,44.959282,-0.504749,,33003,,BRT93A,0,BAROT
2019,Europe,44.924926,-0.496753,,33003,,EUR07R,0,EUROPE
2020,Docteur Férié,44.900547,-0.711104,,33449,,DFE55R,0,DFERIE
2021,Avenue de Soulac,44.908982,-0.668031,,33519,,ASO37A,0,ASOULA
2024,Lauba,44.895648,-0.730892,,33449,,LAU71R,0,LAUBA
2028,Futaies,44.908333,-0.49535,,33096,,FUT93A,0,FUTAIE
2029,Les Garouilles,44.958392,-0.500098,,33003,,GRO93R,0,GARO93
2032,Cimetière de St Médard,44.895474,-0.726417,,33449,,CIM71A,0,CIMSME
2033,8 Mai,44.907679,-0.646562,,33056,,8MA37R,0,8Mai37
2036,Rousseau,44.895689,-0.723489,,33449,,ROU71A,0,ROUS71
2038,Durandeau,44.957799,-0.512894,,33003,,DUR93A,0,DURDEA
2041,Treytins,44.879754,-0.634022,,33162,,TREY74,0,TREYTI
2042,Courtefesse,44.949838,-0.511849,,33003,,CFE93A,0,CFESSE
2046,Maréchal Joffre,44.853381,-0.531914,,33119,,JOF08A,0,JOFFR
2047,Boulevard Pierre 1er,44.858946,-0.589058,,33063,,PIE27A,0,PIER1E
2048,Emile Combes,44.84727,-0.533633,,33119,,ECO08A,0,ECOMB
2050,Rue de l'Amitié,44.863311,-0.509805,,33119,,AMI62A,0,AMITIE
2056,Le Tillac,44.919087,-0.493585,,33003,,TIL93A,0,TILLAC
2059,Toutaud,44.893942,-0.516718,,33032,,TOU90R,0,TOUTAU
2060,Boulevard Pierre 1er,44.859979,-0.589454,,33069,,PIE27R,0,PIER1E
2062,Luxembourg,44.908535,-0.643548,,33056,,LUX37R,0,LUXEM
2064,Dame Blanche,44.907932,-0.658881,,33519,,DBL37A,0,DBLAN
2066,La Roseraie,44.897166,-0.521345,,33032,,ROS90A,0,ROSERA
2068,Les Renardeaux,44.849134,-0.665881,,33281,,RNEAUX,0,TRENAR
2070,Marronniers,44.861737,-0.589997,,33069,,MAR27R,0,MRRON
2071,Terrasson,44.916329,-0.493007,,33096,,TER93A,0,TERRAS
2072,Courtefesse,44.949458,-0.511889,,33003,,CFE93R,0,CFESSE
2074,Blanqui,44.8416,-0.541852,,33167,,BLQ27A,0,BLANKI
2076,Somme,44.906448,-0.517096,,33032,,SOM90A,0,SOMMB
2077,Poirson,44.857426,-0.587035,,33063,,POI27A,0,POIRSO
2078,Quai Français,44.890111,-0.529511,,33032,,QFR91A,0,QFRANC
2079,Meunier,44.899983,-0.520317,,33032,,MEU90A,0,MEUNIR
2080,Collège Manon Cormier,44.901633,-0.510048,,33032,,MAC90A,0,MACOR
2081,Frachon,45.013306,-0.536555,,33004,,EXU91A,0,EXUP91
2090,Richelieu,44.908578,-0.534896,,33032,,DOU91A,0,RICH99
2093,St Exupéry,45.0115,-0.539211,,33004,,GEN91A,0,GENDAR
2095,Moulin Rouge,44.839943,-0.602829,,33063,,MRO13A,0,MROUG
2097,Tout y Faut,44.864584,-0.489445,,33013,,TYF64R,0,TYFAUT
2098,Caychac Eglise,44.930618,-0.637218,,33056,,CEG77A,0,CAYEGL
2099,La Gorp,44.929724,-0.495783,,33003,,LAG92A,0,LAGORP
2103,Barot,44.959345,-0.504473,,33003,,BRT93R,0,BAROT
2104,Clarines,44.819507,-0.665922,,33281,,CLA75A,0,CLARI
2105,Cimetière Intercommunal,44.81508,-0.680107,,33281,,CIM75A,0,CIM75
2107,Blanqui,44.841185,-0.542168,,33167,,BLQ27R,0,BLANKI
2113,Sybille,44.918132,-0.5184,,33032,,SYB90A,0,SYBILL
2118,Noliquet,45.003651,-0.512456,,33004,,NOL92A,0,NOLIQU
2121,Dandicolle,44.831635,-0.587477,,33063,,DAN10R,0,DANDI
2123,La Baranquine,44.898902,-0.531928,,33032,,BAR91A,0,BARANQ
2126,Marronniers,44.861641,-0.589915,,33069,,MAR27A,0,MRRON
2127,Castelneau,44.925895,-0.545782,,33434,,CAS91A,0,CASTE2
2128,Bernatet,44.934594,-0.511389,,33003,,BNT92A,0,BERNAT
2129,Chemin de la Vie,44.943505,-0.490577,,33003,,CHE07A,0,CHEVIE
2130,Caychac Eglise,44.93026,-0.636852,,33056,,CAY77R,0,CAYEGL
2131,Cailleau,44.903613,-0.51811,,33032,,CAI90A,0,CAILAU
2133,Le Printemps,44.951477,-0.606167,,33312,,PTE58A,0,PRINTE
2134,Jean Jaurès,44.89666,-0.517395,,33032,,JJA90R,0,JJAU90
2136,Liberté,44.905619,-0.508256,,33032,,LIB90A,0,LIBE90
2137,Virecourt,44.854426,-0.499811,,33013,,VIR63A,0,VIREC
2139,Sadi Carnot,44.864148,-0.590405,,33069,,SCA27A,0,SCARNO
2140,Dufresne,44.989466,-0.541679,,33004,,DUF91A,0,DUFRES
2142,Collège Manon Cormier,44.899983,-0.507789,,33096,,COM95A,0,COMACO
2143,Maréchal Foch,44.932066,-0.473701,,33003,,MFO94R,0,MFOC94
2144,Clos St Pierre,44.925725,-0.482505,,33003,,CSP94A,0,CSPIER
2145,Barre,44.931237,-0.480894,,33003,,BRE93R,0,BARE
2146,Ambarès Centre,44.926557,-0.48701,,33003,,AMB93R,0,AMBCEN
2147,Domaine d'Hostein,44.927496,-0.478898,,33003,,DHO94R,0,DHOSTE
2148,Maréchal Foch,44.932294,-0.473614,,33003,,MFO94A,0,MFOC94
2150,Domaine d'Hostein,44.927666,-0.478655,,33003,,DHO94A,0,DHOSTE
2151,La Grave d'Ambarès,44.930321,-0.473885,,33003,,GRA94A,0,GRAVAM
